网页地址,项目位置,面积(公顷),供地方式,行业分类,成交价格(万元),下限,上限,约定交地时间,经度,纬度
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=29892672-6f6f-4eea-9774-8e03c98d5be7,榆中县城关镇,1.173007,挂牌出让,房地产业,1372.8,1,6.5,2017年2月20日,104.109061,35.841569
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5ee840c7-f647-468c-9dee-a4d46b7db1d2,榆中县城关镇,3.604483,挂牌出让,房地产业,2973.85,1,4.6,2017年2月20日,104.109061,35.841569
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2c7f3b3d-d6ff-4587-b5c0-2f2a65c946cd,榆中县城关镇北关村,1.01729,划拨,国家机构,151.1027,1,1.7,2013年7月9日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e3a2fc7b-314a-4a12-8656-6ef9dbb5dbb1,榆中县城关镇北关村,0.563182,划拨,中国共产党机关,290.68,0,1,2017年4月6日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2401b64a-4723-44c8-ace6-494ca988e89d,榆中县城关镇北关村,2.8576,划拨,教育业,1157.328,0,1,2017年4月6日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d5284e41-dea1-4de8-8623-4e246fa82b41,榆中县城关镇北关村,1.524016,划拨,城市公共交通业,1246.7473,0,0,2017年10月30日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=43f5f17e-d937-42b9-95df-364832f3aa93,榆中县城关镇北关村,2.63806,挂牌出让,房地产业,1788.564,1,4.5,2014年8月18日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=99fbc9aa-e5ce-44cb-b960-72ecfaaa7097,榆中县城关镇北关村,1.15767,挂牌出让,房地产业,2205.99,1,3.5,2018年3月22日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b856e3e8-8a31-4522-b23b-3f1e3e059a0f,榆中县城关镇北关村,2.832717,挂牌出让,房地产业,2251.97,1,3.5,2017年6月30日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f6b36577-9ac7-4b38-9f62-fc488600f6b2,榆中县城关镇北关村,2.994206,划拨,城市公共交通业,2449.3185,0,0,2017年10月30日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=253dc330-0b61-48e6-8961-a39962e28a72,榆中县城关镇北关村,3.013384,划拨,城市公共交通业,2465.1347,0,0,2017年10月30日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=83ef0bc7-d991-4b5e-af52-d1bffcbab9c9,榆中县城关镇北关村,2.52816,挂牌出让,房地产业,2957.76,1,6.5,2015年8月10日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8107269b-e408-4d91-93fe-ec9ff762dc35,榆中县城关镇北关村,3.761162,挂牌出让,房地产业,2990.26,1,3.8,2018年5月8日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1f38b9b1-fb5c-4b79-bcca-ec457d203b4f,榆中县城关镇北关村,4.723004,挂牌出让,房地产业,3755.05,1,3.5,2017年6月30日,104.129848,35.85666
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6b3510e9-5ee6-4125-a372-edc8e6179f48,榆中县城关镇北关村、金家圈村、周前村、三角城村,37.79936,划拨,国家机构,7370,,,2016年5月20日,104.148885,35.881539
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7234e3f4-74a4-40cc-9bb7-d7891e999cce,榆中县城关镇金家圈村,6.000013,挂牌出让,房地产业,8100,1,2,2017年3月20日,104.120969,35.871738
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e447ffbf-a1ad-42ed-b205-8ff006ac94ce,榆中县城关镇兴隆山村,1.005552,挂牌出让,餐饮业,874.64,,2,2017年6月30日,104.080559,35.821552
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=701cb4ff-6e01-4e4e-a7d9-e5b596c49bbe,榆中县城关镇周前村,0.99346,挂牌出让,燃气生产和供应业,677.95,,1,2015年12月31日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=62a1342a-642b-4f59-b2ea-4069197782e6,榆中县城关镇周前村,2.69009,挂牌出让,房地产业,4156.05,1,3,2017年4月30日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5b438f08-8c24-4972-9de9-f3b1d56fe2de,榆中县城关镇周前村,2.855388,挂牌出让,房地产业,4411.49,1,3,2017年3月3日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=973c2e56-1ab6-43aa-820a-56c61f37c1c2,榆中县城划区内东临经6-1路，南临纬七路，西临经六南路，北临纬六路,4.802648,挂牌出让,房地产业,20171.2,1,2.8,2020年6月17日,104.065569,35.797105
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2638b3c2-f713-4307-8405-63c1a100310a,榆中县定远镇,1.546939,挂牌出让,房地产业,846.8,1,2.5,2013年4月30日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=39bc6d86-4c22-4302-aa87-07ea2593c68c,榆中县定远镇,6.107,挂牌出让,汽车制造,3370.408,1,2.5,2013年6月1日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d740812-caf6-4dd9-8cb7-23eea8212831,榆中县定远镇定远村,0.45327,挂牌出让,房地产业,248.2,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=00d6e5ea-9f1d-40ae-ad22-4f26a928a446,榆中县定远镇定远村,0.51845,挂牌出让,房地产业,283.97,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8db508a1-7270-4b57-abda-b122fd775cca,榆中县定远镇定远村,1.30931,挂牌出让,房地产业,716.86,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7877b1d8-2d0a-4a58-b03b-ecb7b04e8395,榆中县定远镇定远村,2.36536,挂牌出让,房地产业,1295.02,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=def230d1-1b71-4e3b-9b72-259a6788ccac,榆中县定远镇定远村,3.77755,挂牌出让,房地产业,2068.09,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b49a1316-e950-4048-99cf-187496a9b67c,榆中县定远镇定远村,5.70945,挂牌出让,房地产业,3125.86,1,2.5,2013年4月10日,104.007899,35.962808
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cdac846a-552f-459c-892a-459a7b5a4492,榆中县定远镇蒋家营村、张老营村,0.04041,挂牌出让,批发业,18.3,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e14256c1-4065-4479-82ff-ec7672936ece,榆中县定远镇蒋家营村、张老营村,0.133694,挂牌出让,批发业,60.3,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3c0a4ca7-d332-4c0f-a0e7-df4c136d5c6e,榆中县定远镇蒋家营村、张老营村,0.3133,挂牌出让,批发业,141,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=613a74de-d545-4bbd-8a5b-dee77d3e573a,榆中县定远镇蒋家营村、张老营村,0.883204,挂牌出让,批发业,397.5,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=147e27aa-af26-486a-86e0-3d5c8050d8c8,榆中县定远镇蒋家营村、张老营村,0.97998,挂牌出让,批发业,441,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a2ccbbea-7b7b-4c52-913d-7a1e7536502a,榆中县定远镇蒋家营村、张老营村,1.063445,挂牌出让,批发业,478.5,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=619ffef6-6a6b-4d5d-bb64-8175614ba21c,榆中县定远镇蒋家营村、张老营村,1.526009,挂牌出让,批发业,686.7,0,2,2016年4月18日,104.013243,35.974242
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=777ecf70-fe62-48da-ab26-16f5308064e0,榆中县贡井镇大坪洼村,0.2007,挂牌出让,燃气生产和供应业,52.3138,0,1,2017年4月28日,104.359211,36.082733
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e41d6277-4d95-482e-ac2e-88f570da4391,榆中县规划区内北临华瑞阳光综合楼，东临经五路（栖云路）,0.158073,挂牌出让,房地产业,355.5,1,5.01,2019年1月25日,104.111395,35.853254
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=01ab1b46-d6dc-4761-bf26-01e71435d541,榆中县规划区内北临纬五路,0.924826,挂牌出让,房地产业,2052.76,1,3,2019年4月8日,103.654363,36.474296
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=60a49294-3666-4e1e-974c-d53087f0be26,榆中县规划区内东临城市规划路,1.333438,挂牌出让,农业,820,1,2.1,2019年8月12日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2d588ad6-b085-4e4d-af3c-5471244b1410,榆中县规划区内东临经10-1路，西临经十路，北临纬七,3.298409,挂牌出让,房地产业,12864.8,1,2.2,2019年11月8日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c32c8ac4-47f0-4da9-9f92-d4094b06f00e,榆中县规划区内东临经4-2路、西临经四北路、北临纬四路,5.75878,挂牌出让,房地产业,22458.8,1,3,2019年9月20日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5e2084f-0186-4ff0-9cd3-cdc1c1ded14f,榆中县规划区内东临经四北路、南临纬四路,3.4789,挂牌出让,房地产业,7722.64,1,3,2019年4月8日,116.146821,39.729921
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=743c9893-e2bc-4c40-8c58-8ffe5ae585f9,榆中县规划区内东临经四北路、西临经三路、北临纬四路,6.880712,挂牌出让,房地产业,15275.08,1,3,2019年4月8日,104.0994,35.860194
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4c365b99-b47f-46f8-b4f8-5af8ecd595cb,榆中县规划区内东临经四北路、西临经三路、南临纬五路,1.123646,挂牌出让,纺织业,2679.15,1,3,2019年4月8日,103.654363,36.474296
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dde2279c-4c28-4c94-8be0-d26e0201eb05,榆中县规划区内东西北均临城市规划路、南临312国道,26.58205,挂牌出让,建筑业,16347.93,1,2.1,2019年2月15日,103.654363,36.474296
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1cf67dab-f199-48e3-ab0e-8c49e50767d7,榆中县规划区内南临纬六西路,0.390872,挂牌出让,房地产业,931.74,1,3,2019年4月8日,103.68161,36.499046
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0907838d-483a-4456-a79c-c04e0139b3bd,榆中县规划区内南临纬五路、西临经四北路,0.523,挂牌出让,房地产业,2198,1,3,2019年9月20日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2277bba9-6299-453a-b7de-394fb61c6de8,榆中县和平镇,0.52364,挂牌出让,仓储业,94.2,0,2,2014年7月10日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=de83298f-1fff-4f26-862a-20ca031b9532,榆中县和平镇,1.57693,挂牌出让,仓储业,283.8,,2,2014年5月5日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a115787e-1b01-46db-979e-0a617490670b,榆中县和平镇,2.12317,挂牌出让,商务服务业,630.63,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=33b5b3a2-3237-4962-b927-32a90a070c18,榆中县和平镇,5.00001,挂牌出让,商务服务业,1485,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=676ef323-93f7-4db4-9a9e-c753902d6966,榆中县和平镇,5.00609,挂牌出让,商务服务业,1486.782,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5854b10-55b6-4640-9bdd-b5e11d3abf05,榆中县和平镇,5.10539,挂牌出让,商务服务业,1516.284,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d46dd2f-5769-47c8-b1ec-09d89aac410c,榆中县和平镇,6.11519,挂牌出让,商务服务业,1816.254,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=98064f24-03f8-43fc-9a95-883d36d4a919,榆中县和平镇,6.31788,挂牌出让,商务服务业,1876.446,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9ef8ec4a-94d7-4e90-9269-2ffb05ab603f,榆中县和平镇,6.83441,挂牌出让,商务服务业,2029.896,0,2,2015年9月16日,103.968304,36.006252
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1d9970f7-122c-40c5-8f97-df68fd3b8feb,榆中县和平镇和平村,2.751628,挂牌出让,房地产业,2084.135,1,3.5,2019年8月19日,103.974493,36.000062
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=192f0f00-e74f-44ff-a69d-840ff86064ac,榆中县和平镇沈家河村、祁家坡村,36.6913,划拨,教育业,7631.97,,2,2013年9月30日,103.92447,35.94594
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=20abab00-e64e-41eb-b156-a76ea1d79ed3,榆中县和平镇袁家营村,1.246423,划拨,教育业,287.28,0,1,2018年1月25日,103.956843,35.993216
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b2be99b5-2fb2-4879-a9cf-418a3daa9a24,榆中县金崖镇窦家营村、金崖村、陆家崖村、张家湾村,44.4972,挂牌出让,火力发电,10582.404,0.7,2,2016年7月8日,104.077993,36.012496
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f405f751-3b5e-49c9-a959-4ddef1c9d134,榆中县金崖镇张家湾村,4.68757,挂牌出让,房地产业,3163.95,1,2,2019年3月8日,104.077993,36.012496
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=acbd44e0-0ca6-42ac-bd0f-219c20ee021f,榆中县来紫堡乡火家店村,0.294552,挂牌出让,仓储业,31.4399,0.7,,2017年4月13日,104.036231,36.040032
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e95283b5-468c-407a-80c6-ebe7aec0a4df,榆中县来紫堡乡火家店村,4.942036,挂牌出让,仓储业,527.2941,0.7,,2017年4月13日,104.036231,36.040032
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3dc1ce1d-0752-41a6-8b17-463fe400654c,榆中县青城镇新民村,0.6667,划拨,国家机构,120,0,1,2016年5月20日,104.197908,36.327821
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=806fca1e-04dd-4c59-85d5-6fe2514f32a4,榆中县清水驿乡清水村,1.68348,挂牌出让,家具制造业,505,0.8,2.1,2017年3月30日,104.235383,35.874626
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=afc68203-1dc8-497f-8e22-fb54477b1194,榆中县三角城乡周前村,1.09106,挂牌出让,房地产业,785.76,1,3.1,2019年8月19日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e3b94515-4f63-4ae3-8a2b-18ca5d622fe0,榆中县三角城乡周前村,0.82966,挂牌出让,房地产业,1219.12,1,3.5,2018年5月10日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eec467dc-bffa-453c-bc3a-41ec56826636,榆中县三角城乡周前村,1.091089,挂牌出让,房地产业,1604.26,1,3.5,2018年5月10日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=322b3121-a801-4668-801f-319e00e6e903,榆中县三角城乡周前村,3.022167,挂牌出让,房地产业,2175.84,1,3.1,2017年6月30日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=838f602f-3889-4fb2-8ada-8380518609d4,榆中县三角城乡周前村,5.548241,挂牌出让,房地产业,3994.56,1,3.1,2017年6月30日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4e9de6c4-188c-4877-a89c-0326aa566ad3,榆中县夏官营镇高墩营村,1.111647,挂牌出让,餐饮业,1000.2,0,3.5,2017年3月30日,104.163601,35.917374
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2ee9cdd8-92ec-4779-8ca9-04a70b70ede2,榆中县周前村,3.2008,划拨,国家机构,498,1,2.5,2012年8月10日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ccacc924-57b8-4d4b-8436-c0fd7c443783,榆中县周前村,3.2412,划拨,卫生,502.2206,1,1.5,2012年8月25日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f87f133c-f873-4bea-a39e-efbd9ee86877,原八冶花庄基地和原银海公司宗地,34.064267,挂牌出让,其它,5722.7968,1,2.1,2014年3月15日,104.132034,35.856841
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5da01f47-5106-4bea-b907-ad40669c7de9,原法检两院,0.7007,拍卖出让,房地产业,1997.09,1,6,2012年9月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=66cc400f-490f-4987-9554-a5fe963b5aee,忠和镇大砂沟国道109公路以西、312柳忠高速公路东侧铁丝网以东、南端和北侧以实际控制线为界。,6.6667,挂牌出让,道路运输业,1680,0,0.5,2012年12月31日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=51b921e7-d5f8-405e-9d80-e3bb1307f804,忠和镇水源村，北以水源村集体土地为界、东、西、南均以实际控制线为界。,7,挂牌出让,房地产业,336,1,3,2013年7月31日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=10ad9631-6b55-483f-8abd-5a791f1c7648,忠和镇水源村，东、北以荒山为界，西、南均以规划道路为界,2.71085,挂牌出让,房屋和土木工程业,1573.04,1.2,2.8,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=af23f46d-c600-49b7-95f8-21098b9584a8,忠和镇水源村，东、南、西、北均以规划道路为界,4.10783,挂牌出让,房屋和土木工程业,2357.02,1.2,2.8,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2afd4399-2d71-4848-8878-501d47505f59,忠和镇水源村，东、南、西、北均以规划道路为界,5.12923,挂牌出让,房屋和土木工程业,2986.62,1.2,2.8,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=38a06d7c-232a-40d9-80a7-a9448007a034,忠和镇水源村，东、南、西均以规划道路为界，北以G1892号宗地为界,4.26514,挂牌出让,房屋和土木工程业,2447.09,1.2,2.8,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee9b243c-b7b8-4285-bbf4-1d483402062e,忠和镇水源村，东、西、北均以规划道路为界，南以荒山为界,1.18077,挂牌出让,房屋和土木工程业,540.48,,1.2,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=98b47102-9832-40e3-80a3-bdfc6e790aa0,忠和镇水源村，东以G1894号宗地为界，南、西、北均以规划道路为界,0.58539,挂牌出让,房屋和土木工程业,277.86,,1.2,2022年1月3日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2a1988ea-8efe-4039-897d-0240fd9c44d3,忠和镇水源村窑洞沟，东、西、南、北均以实际控制线为界。,3.871533,挂牌出让,房地产业,185.8336,1,2,2013年3月31日,102.993749,36.492831
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=60259d45-7edb-4953-a913-5f12e14c0119,忠和镇水源村窑洞沟，东、西、南、北均以实际控制线为界。,7,挂牌出让,房地产业,336,1,2,2013年3月31日,102.993749,36.492831
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c5c20ce-7d04-40af-8408-b7d0ff92f403,忠和镇崖川村，北以公共道路为界、西以傅碧峰用地为界、东以崖川村集体土地为界、南以实际控制线为界。,2.0715,挂牌出让,塑料制品业,310.72,1,1.5,2013年8月31日,103.802986,36.228273
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ccc54ad5-e6d6-4ece-8d19-97fddda9c507,忠和镇崖川村，东、南、西、北均以实际控制线为界,2.08629,划拨,城市公共交通业,352.65,0,0.2,2020年6月23日,103.801718,36.228538
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c1ced471-e1c0-4c73-85eb-2a7ce1fe4a45,忠和镇崖川村，东、南、西均以荒山为界，北以规划道路为界。,20.00919,挂牌出让,其它,2864.11,0.7,2.1,2019年6月25日,103.801718,36.228538
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e5df11c-fed4-42b2-863e-896b68b15d12,忠和镇崖川村，东、南均以实际控制线为界，西、北均以代征绿地边界为界。,0.73289,挂牌出让,道路运输业,505.21,0,2.1,2019年4月19日,103.801718,36.228538
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=004f1c3b-815e-426c-9c51-e92adda42da5,忠和镇崖川村，东、南均以实际控制线为界，西以国道109线为界，北以兰州亚成生物科技股份有限公司为界。,1.43275,挂牌出让,农、林、牧、渔服务业,363.41,0.7,2.1,2018年3月26日,103.80303,36.227859
